recommendationid,language,review,voted_up,created_at,updated_at,author.steamid,author.num_games_owned,author.num_reviews
207369050,schinese,虽然在怪物更新方面不尽如人意，但要问我是否推荐，我还是推荐这一作怪猎的,TRUE,2025-10-23T07:59:06Z,2025-10-23T07:59:06Z,76561198258948631,0,15
207367623,schinese,低能制作组，没产能没创意，除了武器设计的底子好，找不到值得说的优点，缺点倒是一大堆,FALSE,2025-10-23T07:20:46Z,2025-10-23T07:20:46Z,76561199583014690,42,3
207361841,schinese,德田持大便去吧,TRUE,2025-10-23T04:47:22Z,2025-10-23T04:47:22Z,76561198189483727,165,19
207360447,schinese,您不配成为龙之信条2的替代品。请更新龙之信条2,FALSE,2025-10-23T04:13:04Z,2025-10-23T04:13:04Z,76561198139628020,196,22
207350131,schinese,垃圾优化，一坨.,FALSE,2025-10-23T00:10:51Z,2025-10-23T00:11:08Z,76561198416337170,0,4
207332006,schinese,去你妈的卡普空,FALSE,2025-10-22T18:46:31Z,2025-10-22T18:46:31Z,76561198133690464,0,2
207330618,schinese,没有二十年以上脑血栓设计不出鹰鹭龙受身原地漂移挨打和起身跟残疾人一样爬半天起不来踉跄挨打这种神人设计，继续玩下去因为这是怪猎，差评因为这是荒野,FALSE,2025-10-22T18:25:30Z,2026-05-03T23:37:07Z,76561199063554584,113,8
207330569,schinese,赶快更新吧赶快降价吧,TRUE,2025-10-22T18:24:58Z,2025-10-22T18:24:58Z,76561198213953431,373,4
207325702,schinese,馋MMO就把怪猎整个改成mmo，你看到时候还有人会玩吗？欧米茄这种狗屎为什么要放进怪猎，是不是嫌这游戏太好玩了？这游戏烂成这样，只有傻子才会信你们能把DLC做好，续作就更别想了，不可能再吃屎了。,FALSE,2025-10-22T17:13:43Z,2025-10-22T17:13:43Z,76561198011682551,0,11
207321399,schinese,优化是不搞得 bug是不修的 模型是缺失的 卡婊的马是没有的,FALSE,2025-10-22T16:12:58Z,2025-10-22T16:12:58Z,76561199481537449,0,2
207316460,schinese,票投给歌姬，真好听。,TRUE,2025-10-22T15:03:09Z,2025-10-22T15:03:09Z,76561199236197026,0,2
207316244,schinese,麻烦注意 看看玩家的情况 ，钱你都赚了 优化可不可以做好来？ 今天游戏更新活动完全一直在掉线  要我们消费者怎么样玩？ 才打了一场历战活动就一直闪退 玩毛啊？！！,TRUE,2025-10-22T15:00:25Z,2025-10-22T15:00:25Z,76561199220193573,0,2
207315783,schinese, 煞笔卡普空,FALSE,2025-10-22T14:53:40Z,2025-10-22T14:53:40Z,76561199198329841,84,2
207315400,schinese,sb视角锁定，md追环境生物呢硬生生给我拐到备用营地上，nm营地是你爹吗,FALSE,2025-10-22T14:48:12Z,2025-10-22T14:48:12Z,76561198867473484,0,17
207315281,schinese,非常喜欢,TRUE,2025-10-22T14:46:35Z,2025-10-22T14:46:35Z,76561198309916039,0,2
207313998,schinese,垃圾卡普空，还搞竞速奖励，还封记录,FALSE,2025-10-22T14:27:08Z,2025-10-22T14:27:08Z,76561198244273358,0,2
207311773,schinese,"不是哥们
怎么越更新优化越烂的 直接游戏崩溃了
真的是想赤石都进不去厕所啊",FALSE,2025-10-22T13:51:59Z,2025-10-22T13:51:59Z,76561198338434463,0,12
207308115,schinese,已经有好多朋友在这个版本上闪退、崩溃了，报的错误都是显卡驱动的问题，以及相当多的符合推荐配置的电脑都出现了不同程度的卡顿、掉帧、卡死的问题。就算是内容不足，就算是武器平衡不会做，但基本的运行都无法保证，这怎么能让人继续相信这个IP并且继续玩下去呢？持续玩只不过是因为也就怪物猎人是不错的基本盘还行的动作共斗游戏了，但这不应该是卡普空如此傲慢的资本。,FALSE,2025-10-22T12:51:02Z,2025-10-22T12:51:02Z,76561198249672348,289,9
207302601,schinese,"嘻嘻，就要锁刃龙 ^^

巨戟龙版本更新感想：
一直到欧米伽版本我对荒野都是持有正面态度和评价的，所有人都在吐槽内容少不好玩的时候我还是能和朋友在里面找到超多乐趣，也真的是度过了一段很快乐的时光，虽然中间a了一阵子但是欧米伽回坑又燃起热情也玩了挺久的。
直到现巨戟龙这个“终盘”版本，我实在是很难评价。。意思是你荒野的终盘内容就是要你一直刷这么一只流程拉满，地图设计诡异，满地拉爆炸屎满天乱飞强行要你从它身上扣那b投射物对着它biubiu，打不够伤害的无盾武器还要看npc脸色不然就跟你那3个npc整整齐齐猫回家，的这么一个玩意儿刷到毕业？？？食之无味，弃之好像也不可惜毕竟游戏那么多我非得玩你？😋🫵拜拜吧您了不会再想刷了

究竟是谁想出来的战斗流程设计和这个终盘内容，也是挺厉害的还能越更越无聊😅千万销量就这，不想拉踩但是……（算了不说了）",FALSE,2025-10-22T10:59:05Z,2025-12-20T18:36:19Z,76561198307604611,88,12
207301838,schinese,王章鱼版本更新了，想着上线打一会儿，去大集会所给npc换了衣服之后卡死闪退。重上线以后打了一盘欧米茄没出玉，打完出来刚准备吃猫饭，又闪退。我花钱是来打游戏的，不是专门看你说非常抱歉,FALSE,2025-10-22T10:41:11Z,2025-10-22T10:41:11Z,76561198867258971,41,7
207300801,schinese,一坨大份,FALSE,2025-10-22T10:17:26Z,2025-10-22T10:17:26Z,76561198811070736,155,1
207298297,schinese,首发通关很顺利，当时莫名其妙为什么大家干嘛给差评说优化差，好了，今天10月22日我上线做幻化任务，已经几个月没打开了，我现在启动几次了都进不了游戏，终于体会到大家说的优化差了。顺便我是4090+13代i9-13900KF，在写评测期间第4次重启失败ing,FALSE,2025-10-22T09:17:31Z,2025-10-22T09:17:31Z,76561198102489146,12,2
207298056,schinese,等优化,FALSE,2025-10-22T09:11:53Z,2025-10-22T15:01:48Z,76561199226499060,0,6
207293504,schinese,sb,FALSE,2025-10-22T07:10:12Z,2025-10-22T07:10:12Z,76561198404097273,63,10
207292016,schinese,卡普空我囸你大坝，更个破B万圣节活动给我闪退了七八次，调画质卸mod重装驱动各种找原因，结果发现是你条菜狗更新的猫猫装备导致的闪退，我做装备闪退，别人的猫穿着那个装备我也闪退，卡普空吃大粪去把你,FALSE,2025-10-22T06:28:53Z,2025-10-22T06:28:53Z,76561199481473973,39,1
207290416,schinese,"行
",TRUE,2025-10-22T05:42:35Z,2026-03-24T16:46:02Z,76561199541802839,33,1
207290318,schinese,大粪,FALSE,2025-10-22T05:39:47Z,2025-10-22T05:39:47Z,76561198401279096,0,1
207283202,schinese,一坨大便的优化配上脑残内容，出个大粪联动怪设计强制联机，一点交互性都没有，和ff14两坨大粪臭味相投。买这个游戏的首发真的是这辈子做的最错误的决定，这荒野真值得作为绝无仅有的烂作在游戏史上留名，怪猎前作积攒下来的名声都可以说被这一作全霍霍完了。,FALSE,2025-10-22T02:40:43Z,2025-10-22T02:40:43Z,76561198978191041,45,7
207278774,schinese,经典IP，由于改进了很多武器的招式，增加了很多新内容。导致看起来容易打了，其实也不是那么简单，还是非常耐玩的。,TRUE,2025-10-22T01:05:04Z,2025-10-22T01:05:04Z,76561199016301937,0,3
207277059,schinese,"我入首发,我是SB",FALSE,2025-10-22T00:27:24Z,2025-10-22T00:27:24Z,76561198916313849,0,3
207254384,schinese,牛逼呀，劳资5080都带不动你了现在，打开就闪退,FALSE,2025-10-21T18:00:25Z,2025-10-21T18:00:25Z,76561198306274238,98,14
207249602,schinese,chunlese,FALSE,2025-10-21T16:52:08Z,2025-10-21T16:52:08Z,76561198164493854,27,2
207244230,schinese,以为崛起就已经很差了，没想到荒野真的是垫底中的垫底，补丁便秘一样的更新，怪物更是fen中之fen，视角也是万万没想到，简直是一坨，不知道钱都花哪里了,FALSE,2025-10-21T15:35:33Z,2025-10-21T15:35:33Z,76561198452187154,41,2
207244205,schinese,秃顶的怪物， 强制的终局玩法，几乎没有的优化，拖沓的更新节奏，还得是你啊卡普空,FALSE,2025-10-21T15:35:18Z,2025-10-21T15:35:18Z,76561198126923254,0,13
207244133,schinese,这就是一坨，能不能给我退款,FALSE,2025-10-21T15:34:14Z,2025-10-21T15:34:14Z,76561199207853968,27,1
207239756,schinese,傻逼欧米茄，玩着玩着突然卡在一个画面了，后台结束任务，结果steam一直显示正在运行，打不开了。哈哈哈,FALSE,2025-10-21T14:30:59Z,2025-10-21T14:30:59Z,76561198407025553,39,7
207232699,schinese,狗屎一坨的联动，世界的贝希摩斯都没这个恶心，压倒我的最后一条大便，卸载了,FALSE,2025-10-21T12:23:34Z,2025-10-21T12:23:34Z,76561198050059362,496,28
207230677,schinese,"⠀            ⣀⣤⣤⣀
⠀⠀⠀⠀⣠⠟⠁⠀⠀⠀⠀⠙⣆
⠀⠀⠀⣴⠁⠀⠀⠀⠀⠀⠀⠀⠀⢷
⠀⠀⠀⡇⠀⠀⡴⠀⠀⡴⠀⠀⠀⠀⡆
⠀⠀⠀⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠇
⠀⠀⠀⢿⠀⠀⣤⣀⣀⣤⠀⠀⠀⣼
⠀⠀⠀⠀⠳⣀⠀⠀⠀⠀⠀⢀⡴⠁
⠀⠀⠀⠀⠀⠈⠛⠶⡆⠀⠀⢿⠀⠀⠀⠀⣀⣀⣀⣀⣀
⠀⠀⠀⠀⠀⠀⠀⣴⣴⠛⠃⠀⢻⠀⠀⠸⡀⠀⠀⠀⢀⠇
⠀⠀⠀⠀⣠⣴⡿⠋⠀⠀⠀⠀⠀⣇⠀⠀⡇⠀⠀⠀⢸
⠀⣴⠟⠛⠉⠀⠀⣠⣶⠋⠀⠀⠀⢹⠀⠀⡇⠀⠀⠀⢸
⢠⠃⣶⠶⣺⡿⠿⠶⠾⣦⡀⠀⠀⠀⣇⠀⡇⠀⠀⠀⢸
⠘⠳⠾⣯⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⠀⡇⠀⠀⠀⢸
⠀⠀⠀⣿⠀⠀⢸⣀⠀⠀⠀⠀⠀⠀⡾⠀⡇⠀⠀⠀⢸
⠀⠀⠀⣿⠀⠀⣿⣰⠾⠿⠿⠿⠿⠿⠶⢦⣷⣤⣤⣤⠞
⠀⠀⠀⡟⠀⢠⠃⣇⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⢠⠃
⠀⣠⡶⠃⠀⣿⡄⠈⢲⠀             ⡟
⢠⣿⣿⣿⣿⣿⣿⠀⡏⠀          ⣸
⠀⣿⣿⠀⠀⢿⣿⣸⠀⠀⠀⠀⠀⠀⠀⠀⢀⠃
⠀⠙⠁⠀⠀⠘⠋⠛⠒⠒⠒⠒⠒⠒⠒⠒⠒⠋.",FALSE,2025-10-21T11:40:06Z,2025-11-25T00:28:28Z,76561198184921238,164,10
207226871,schinese,垃圾游戏打都打不开,FALSE,2025-10-21T10:09:38Z,2025-10-21T10:09:38Z,76561198959962121,0,1
207226676,schinese,喜欢吃屎就买,FALSE,2025-10-21T10:05:23Z,2025-10-21T10:05:23Z,76561199609522365,82,2
207224396,schinese,NBNBNBNBNBNBNBNBNBNBNBNBNNBNBNBNBNBNBNBNBNBNBNBNBNBNNBNBNBNBNBNBNBNBNBNBNBNB,TRUE,2025-10-21T09:03:02Z,2025-10-21T09:03:02Z,76561199509142767,12,1
207222416,schinese,内容太少，赶紧更新,FALSE,2025-10-21T08:06:01Z,2025-10-24T10:35:24Z,76561199031955169,168,6
207221556,schinese,垃圾,TRUE,2025-10-21T07:39:25Z,2025-10-21T07:39:25Z,76561198972591740,120,11
207219951,schinese,画质接近2015，配置要求接近2028，优化接近赛博朋克2077，游戏内容接近ea版.还有你那个显卡驱动崩溃是认真的？玩一会就崩游戏,FALSE,2025-10-21T06:48:10Z,2025-11-06T04:23:57Z,76561199784324088,7,1
207181907,schinese,不会做游戏就别做了，数值脚填，优化一坨，联机更是那个，我建议直接删了,FALSE,2025-10-20T16:51:52Z,2025-10-20T16:51:52Z,76561198366990609,153,1
207172709,schinese,"FF联动的欧米茄是怪物猎人史上最粪的怪，没有之一。
你用激光炮跟踪导弹跟还是拿着烧火棍的猎人们一起演出，不觉得良心会痛么。
感觉就是怪猎版三体，我们人类都是虫子，外星人一脚一个小虫子，嘎奔脆。",FALSE,2025-10-20T14:33:41Z,2025-10-20T14:33:41Z,76561198071642979,75,13
207164258,schinese,多多更新。。。。,TRUE,2025-10-20T12:00:27Z,2025-10-20T12:00:27Z,76561198204087408,0,5
207162201,schinese,"我踏马来补一个差评，尼玛的打猎完结算界面动作卖30？你能不能别跳过结算界面啊。
这一作可以跳过狩猎完60秒，现在又卖结算动作，左右脑互搏了。
打完巨鸡龙，我迫不及待的又来补一个差评，不得不骂一下。因为我从最后阶段听到英雄之证响起来的时候心里直泛恶心
1.抛开优化，联机不谈，我就问会不会做游戏？狗吧巨戟龙有多动症，8个人乱的一批，我全程只能看到怪来回乱动，前肢和外肢疯狂在我近景位置抽动，根本看不到全貌，怪想干啥都不清楚。然后就是地上的岩浆，喷起来还挡视野，怪又没前摇，打起来贼憋屈。
2.怪他吗不是纯白就是纯黑，就算进P3怪也是一坨一坨的掉黑水，他妈的什么美术？不会画让AI来画。只能感受到依托大的在我屏幕里乱动，我不是在打怪猎，是再吃史，TMD。
3.怪物做那么大给谁看啊？我全程不会抬头去看怪头除了他倒下的时候，还别说P1的时候了。又喜欢做大又喜欢乱动又没有前摇，哎，就是玩，你猎人那么强性能怪也必须都他妈多动症。
4.为了防止你好好输出前肢的属性吸收是0，真是6
5.横向对比下冥灯龙和这粪怪。初见冥灯有一种使命感。初见巨戟龙打着一半犯恶心，10年老粉粉转黑。
6.给这游戏打好评的家里请谁都没用了。",FALSE,2025-10-20T11:13:00Z,2025-12-31T21:51:38Z,76561198280319282,140,19
207162043,schinese,你说得对，但这就是怪物猎人荒野，前面的我忘了后面的也忘了，反正我是玩盾斧的，私募了卡普空,FALSE,2025-10-20T11:09:43Z,2025-10-20T11:09:43Z,76561198269046111,71,9
207159536,schinese,不能和龙交配,FALSE,2025-10-20T10:09:12Z,2025-10-20T10:09:12Z,76561199522556617,133,18
207154425,schinese,卡普空会不会洗衣服啊，又没叠，又没晾，定睛一看，衣架还全部使完了,FALSE,2025-10-20T08:13:49Z,2025-10-20T08:13:49Z,76561198884251417,143,18
207123841,schinese,神,FALSE,2025-10-19T20:33:39Z,2025-10-19T20:59:28Z,76561198320433356,110,1
207113453,schinese,优化稀烂 更新稀慢 价格稀高 体验不合,FALSE,2025-10-19T18:08:30Z,2025-10-19T18:08:30Z,76561198973559692,45,3
207106119,schinese,玩游戏是为了获得快乐，不是为了在这里上刑。古时候奴隶都比猎人有人权。设计这玩意的人自己能坚持打个个百小时嘛？,FALSE,2025-10-19T16:31:02Z,2025-10-19T16:31:02Z,76561198401648610,0,3
207098325,schinese,不是着色器编译闪退，就是进游戏后连不上服务器。牛逼，再预购我就是狗,FALSE,2025-10-19T14:56:04Z,2025-10-19T14:56:04Z,76561198309058297,0,2
207097863,schinese,我测你🐎的，不会做可以不做，加数值就是新内容了，开发者真的会玩自己做的游戏吗,FALSE,2025-10-19T14:50:27Z,2025-10-19T14:53:27Z,76561199125122469,54,1
207093287,schinese,先给一星剩下的分期更新,FALSE,2025-10-19T13:51:20Z,2025-10-19T13:51:20Z,76561198824931614,68,3
207062132,schinese,这游戏做的太好了，好的我都不想碰，哈哈哈哈我是傻逼才买这游戏，哈哈哈哈哈哈，草泥马,FALSE,2025-10-19T04:18:17Z,2025-10-19T04:18:17Z,76561198335807943,223,41
207059388,schinese,怪物猎人荒野是一款很适合M的勾使游戏，再冷漠的人都会被怪物猎人荒野调教成卑微的爱慕,FALSE,2025-10-19T03:21:01Z,2025-10-19T03:21:01Z,76561198174026622,0,2
207058485,schinese,我觉得对于这款游戏的评价还是需要中肯一点，瞄准系统和伤口系统的加入让个别武器在狩猎模式上发生翻天覆地的变化，对于老猎人来讲也给游戏初期带来了足够的新鲜感，但是由于以及所谓的“分段式更新”直接导致游戏终局内容过于匮乏，主线任务结束后基本就是一直刷封面怪然后拼好剑，使得这种爽感维持的时间过于短暂，后期更新速度也是慢到令人发指，另外首发昂贵的售价也让这种落差感尤为明显，感觉就像是我全款购买了一款高达模型，商家告诉我分段发货，先把身体发给你，四肢和头部正在监修中，啥时做完了啥时发货，至于武器和装备（DLC）还得额外收费。加上卡普空之前的各种骚操作，所以这差评给得一点不冤枉。,FALSE,2025-10-19T03:02:44Z,2025-10-19T03:02:44Z,76561198064013344,82,8
207057195,schinese,啥比卡婊，会不会做优化，搞不了开放集体退款,FALSE,2025-10-19T02:35:08Z,2025-10-19T02:35:08Z,76561199681493652,0,5
207056144,schinese,优化是烂掉的 bug是不修的 模型是缺失的 卡婊的是没马的,FALSE,2025-10-19T02:12:06Z,2025-10-19T02:12:06Z,76561198257421095,0,1
207054747,schinese, 我无法理解，什么叫怪物猎人？？我要是看所谓的生态我为什么要玩怪物猎人？生态是点缀狩猎是主菜，你们是不是主次都搞不清楚了？？？,FALSE,2025-10-19T01:42:35Z,2025-10-19T01:42:35Z,76561198109217803,51,1
